a0_min         a1_min         Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.970339E+02  -0.287797E+01   0.590284E-03   0.864540E+01   0.740913E+01   0.166802E+02   0.140188E+02   0.173215E+03  -0.843936E+01   0.000000E+00   0.181654E+03  -0.363309E+03
   0.989606E+02  -0.287797E+01   0.590284E-03   0.864540E+01   0.740913E+01   0.166802E+02   0.140188E+02   0.172864E+03  -0.843936E+01   0.000000E+00   0.181303E+03  -0.362607E+03
   0.989606E+02  -0.287797E+01   0.590284E-03   0.864540E+01   0.740913E+01   0.115497E+02   0.112432E+02   0.171757E+03  -0.954597E+01   0.000000E+00   0.181303E+03  -0.362606E+03
   0.989606E+02  -0.291319E+00   0.590284E-03   0.864540E+01   0.740913E+01   0.115497E+02   0.112432E+02   0.172520E+03  -0.954597E+01   0.000000E+00   0.182066E+03  -0.364132E+03
   0.989315E+02   0.340777E+01   0.590284E-03   0.119613E+02   0.740913E+01   0.115497E+02   0.112432E+02   0.171387E+03  -0.100067E+02   0.000000E+00   0.181394E+03  -0.362787E+03
   0.989315E+02   0.258741E+01   0.590284E-03   0.119613E+02   0.740913E+01   0.196882E+02   0.112432E+02   0.171135E+03  -0.106106E+02   0.000000E+00   0.181746E+03  -0.363491E+03
   0.989315E+02   0.258741E+01   0.590284E-03   0.119613E+02   0.740913E+01   0.887621E+01   0.113023E+02   0.169448E+03  -0.122982E+02   0.000000E+00   0.181746E+03  -0.363492E+03
   0.989315E+02   0.258741E+01   0.675554E-03   0.119613E+02   0.740913E+01   0.203272E+02   0.204257E+02   0.170302E+03  -0.116222E+02   0.000000E+00   0.181924E+03  -0.363848E+03
   0.981176E+02   0.258741E+01   0.413839E-03   0.119613E+02   0.951973E+01   0.167813E+02   0.204257E+02   0.172028E+03  -0.959024E+01   0.000000E+00   0.181618E+03  -0.363236E+03
   0.981176E+02   0.258741E+01   0.626542E-03   0.751418E+01   0.951973E+01   0.167813E+02   0.204257E+02   0.173478E+03  -0.974541E+01   0.000000E+00   0.183223E+03  -0.366447E+03
   0.981176E+02   0.252158E+00   0.626542E-03   0.751418E+01   0.105378E+02   0.167813E+02   0.189030E+02   0.174246E+03  -0.925060E+01   0.000000E+00   0.183497E+03  -0.366993E+03
   0.981176E+02   0.252158E+00   0.363222E-03   0.116594E+02   0.105378E+02   0.120023E+02   0.189030E+02   0.172121E+03  -0.909236E+01   0.000000E+00   0.181213E+03  -0.362427E+03
   0.981176E+02   0.252158E+00   0.424832E-03   0.975033E+01   0.102625E+02   0.216627E+02   0.191459E+02   0.171999E+03  -0.103209E+02   0.000000E+00   0.182320E+03  -0.364640E+03
   0.981176E+02   0.252158E+00   0.424832E-03   0.896146E+01   0.134192E+02   0.168167E+02   0.222731E+02   0.171018E+03  -0.113018E+02   0.000000E+00   0.182320E+03  -0.364640E+03
   0.978295E+02   0.252158E+00   0.424832E-03   0.896146E+01   0.134192E+02   0.158170E+02   0.200172E+02   0.172550E+03  -0.100927E+02   0.000000E+00   0.182643E+03  -0.365285E+03
   0.978295E+02   0.252158E+00   0.424832E-03   0.823456E+01   0.117114E+02   0.158170E+02   0.170553E+02   0.174213E+03  -0.842933E+01   0.000000E+00   0.182642E+03  -0.365285E+03
   0.978295E+02   0.252158E+00   0.424832E-03   0.118513E+02   0.106986E+02   0.158170E+02   0.162336E+02   0.174483E+03  -0.815958E+01   0.000000E+00   0.182643E+03  -0.365285E+03
   0.978295E+02   0.252158E+00   0.424832E-03   0.933084E+01   0.106986E+02   0.158170E+02   0.162336E+02   0.175023E+03  -0.761981E+01   0.000000E+00   0.182643E+03  -0.365286E+03
   0.978295E+02   0.252158E+00   0.424832E-03   0.981010E+01   0.106986E+02   0.158170E+02   0.116644E+02   0.174646E+03  -0.799662E+01   0.000000E+00   0.182643E+03  -0.365285E+03
   0.968435E+02   0.252158E+00   0.424832E-03   0.870992E+01   0.106986E+02   0.158170E+02   0.146761E+02   0.174437E+03  -0.755647E+01   0.000000E+00   0.181993E+03  -0.363987E+03
   0.978254E+02   0.252158E+00   0.676351E-03   0.870992E+01   0.106986E+02   0.158170E+02   0.139947E+02   0.175878E+03  -0.756313E+01   0.000000E+00   0.183441E+03  -0.366882E+03
   0.978254E+02   0.252158E+00   0.676351E-03   0.141869E+02   0.917824E+01   0.158170E+02   0.139947E+02   0.174218E+03  -0.922307E+01   0.000000E+00   0.183441E+03  -0.366882E+03
   0.978254E+02   0.252158E+00   0.676351E-03   0.141869E+02   0.917824E+01   0.158170E+02   0.139947E+02   0.174218E+03  -0.922307E+01   0.000000E+00   0.183441E+03  -0.366882E+03
   0.978254E+02   0.252158E+00   0.774799E-03   0.107491E+02   0.965044E+01   0.174559E+02   0.139947E+02   0.174940E+03  -0.780678E+01   0.000000E+00   0.182747E+03  -0.365494E+03
   0.978254E+02   0.252158E+00   0.774799E-03   0.107491E+02   0.965044E+01   0.150820E+02   0.139947E+02   0.175373E+03  -0.737359E+01   0.000000E+00   0.182747E+03  -0.365493E+03
   0.978254E+02   0.252158E+00   0.545176E-03   0.850530E+01   0.965044E+01   0.150820E+02   0.139947E+02   0.176207E+03  -0.740186E+01   0.000000E+00   0.183609E+03  -0.367218E+03
   0.978254E+02   0.266168E+01   0.513006E-03   0.850530E+01   0.965044E+01   0.160125E+02   0.139947E+02   0.175588E+03  -0.751468E+01   0.000000E+00   0.183103E+03  -0.366205E+03
   0.978254E+02   0.204798E+01   0.568407E-03   0.850530E+01   0.815935E+01   0.160125E+02   0.130998E+02   0.175582E+03  -0.795138E+01   0.000000E+00   0.183533E+03  -0.367067E+03
   0.978254E+02  -0.260672E+01   0.439727E-03   0.850530E+01   0.811402E+01   0.160125E+02   0.130998E+02   0.173645E+03  -0.797453E+01   0.000000E+00   0.181620E+03  -0.363239E+03
   0.970830E+02  -0.260672E+01   0.618059E-03   0.850530E+01   0.806216E+01   0.126520E+02   0.130998E+02   0.173883E+03  -0.807549E+01   0.000000E+00   0.181958E+03  -0.363917E+03
   0.970830E+02  -0.260672E+01   0.561104E-03   0.850530E+01   0.100876E+02   0.106892E+02   0.130998E+02   0.173277E+03  -0.862471E+01   0.000000E+00   0.181902E+03  -0.363803E+03
   0.970830E+02  -0.260672E+01   0.561104E-03   0.973732E+01   0.117176E+02   0.106892E+02   0.130998E+02   0.172997E+03  -0.890410E+01   0.000000E+00   0.181901E+03  -0.363802E+03
   0.970830E+02  -0.260672E+01   0.561104E-03   0.973732E+01   0.117176E+02   0.106892E+02   0.139856E+02   0.173100E+03  -0.880148E+01   0.000000E+00   0.181901E+03  -0.363803E+03
   0.970830E+02  -0.260672E+01   0.561104E-03   0.973732E+01   0.117176E+02   0.106892E+02   0.139856E+02   0.173100E+03  -0.880148E+01   0.000000E+00   0.181901E+03  -0.363803E+03
   0.970830E+02  -0.260672E+01   0.872573E-03   0.973732E+01   0.103596E+02   0.107050E+02   0.139856E+02   0.172030E+03  -0.836884E+01   0.000000E+00   0.180399E+03  -0.360798E+03
   0.985489E+02  -0.260672E+01   0.872573E-03   0.973732E+01   0.103596E+02   0.107050E+02   0.109347E+02   0.171585E+03  -0.931053E+01   0.000000E+00   0.180896E+03  -0.361791E+03
   0.985489E+02  -0.260672E+01   0.872573E-03   0.973732E+01   0.103596E+02   0.196948E+02   0.109347E+02   0.171471E+03  -0.942457E+01   0.000000E+00   0.180896E+03  -0.361791E+03
   0.985489E+02  -0.260672E+01   0.661392E-03   0.678271E+01   0.103596E+02   0.147544E+02   0.130003E+02   0.173322E+03  -0.890553E+01   0.000000E+00   0.182228E+03  -0.364455E+03
   0.983252E+02   0.373941E+01   0.661392E-03   0.678271E+01   0.103596E+02   0.147544E+02   0.130003E+02   0.173613E+03  -0.890553E+01   0.000000E+00   0.182519E+03  -0.365037E+03
   0.983252E+02   0.373941E+01   0.623306E-03   0.110499E+02   0.103596E+02   0.148301E+02   0.130003E+02   0.174891E+03  -0.763767E+01   0.000000E+00   0.182529E+03  -0.365057E+03
   0.983252E+02   0.373941E+01   0.623306E-03   0.105901E+02   0.103596E+02   0.148301E+02   0.130003E+02   0.175017E+03  -0.751167E+01   0.000000E+00   0.182529E+03  -0.365057E+03
   0.983252E+02   0.373941E+01   0.546857E-03   0.822841E+01   0.866602E+01   0.148301E+02   0.130003E+02   0.174479E+03  -0.775566E+01   0.000000E+00   0.182235E+03  -0.364469E+03
   0.976659E+02  -0.212977E+01   0.546857E-03   0.822841E+01   0.866602E+01   0.148301E+02   0.130003E+02   0.175042E+03  -0.775566E+01   0.000000E+00   0.182798E+03  -0.365595E+03
   0.976659E+02  -0.212977E+01   0.546857E-03   0.822841E+01   0.988780E+01   0.148301E+02   0.182566E+02   0.174599E+03  -0.819911E+01   0.000000E+00   0.182798E+03  -0.365596E+03
   0.976659E+02   0.238451E+01   0.546857E-03   0.959506E+01   0.988780E+01   0.128571E+02   0.182566E+02   0.175375E+03  -0.805151E+01   0.000000E+00   0.183427E+03  -0.366853E+03
   0.976659E+02   0.139087E+01   0.546857E-03   0.959506E+01   0.988780E+01   0.128571E+02   0.141107E+02   0.176279E+03  -0.735807E+01   0.000000E+00   0.183637E+03  -0.367274E+03
   0.971300E+02   0.139087E+01   0.546857E-03   0.959506E+01   0.110975E+02   0.128571E+02   0.141107E+02   0.175737E+03  -0.760744E+01   0.000000E+00   0.183344E+03  -0.366689E+03
   0.971300E+02  -0.152016E+01   0.546857E-03   0.959506E+01   0.110975E+02   0.128571E+02   0.141107E+02   0.175048E+03  -0.760744E+01   0.000000E+00   0.182655E+03  -0.365311E+03
   0.971300E+02  -0.183371E+01   0.546857E-03   0.959506E+01   0.112686E+02   0.129198E+02   0.141107E+02   0.174822E+03  -0.765191E+01   0.000000E+00   0.182474E+03  -0.364948E+03
   0.978445E+02  -0.183371E+01   0.546857E-03   0.125679E+02   0.112686E+02   0.111427E+02   0.141107E+02   0.173751E+03  -0.923147E+01   0.000000E+00   0.182982E+03  -0.365965E+03
   0.978445E+02  -0.183371E+01   0.546857E-03   0.872905E+01   0.112686E+02   0.111427E+02   0.141107E+02   0.174537E+03  -0.844494E+01   0.000000E+00   0.182982E+03  -0.365964E+03
   0.978445E+02  -0.183371E+01   0.546857E-03   0.770300E+01   0.104525E+02   0.111427E+02   0.176142E+02   0.173773E+03  -0.920899E+01   0.000000E+00   0.182982E+03  -0.365964E+03
   0.978445E+02  -0.328011E+00   0.546857E-03   0.770300E+01   0.104525E+02   0.162482E+02   0.165202E+02   0.175228E+03  -0.829120E+01   0.000000E+00   0.183519E+03  -0.367038E+03
   0.978445E+02  -0.328011E+00   0.546857E-03   0.770300E+01   0.102225E+02   0.128976E+02   0.165202E+02   0.175294E+03  -0.822476E+01   0.000000E+00   0.183519E+03  -0.367038E+03
   0.978445E+02  -0.328011E+00   0.546857E-03   0.770300E+01   0.102225E+02   0.128976E+02   0.129339E+02   0.175381E+03  -0.813808E+01   0.000000E+00   0.183519E+03  -0.367038E+03
   0.978445E+02  -0.328011E+00   0.546857E-03   0.770300E+01   0.102225E+02   0.163162E+02   0.164078E+02   0.175278E+03  -0.824054E+01   0.000000E+00   0.183519E+03  -0.367037E+03
   0.978445E+02   0.466906E+01   0.546857E-03   0.770300E+01   0.102225E+02   0.955640E+01   0.143349E+02   0.172186E+03  -0.994793E+01   0.000000E+00   0.182134E+03  -0.364268E+03
   0.978445E+02  -0.259787E+01   0.546857E-03   0.770300E+01   0.102225E+02   0.115902E+02   0.143349E+02   0.174105E+03  -0.843152E+01   0.000000E+00   0.182537E+03  -0.365073E+03
   0.978445E+02  -0.259787E+01   0.546857E-03   0.957122E+01   0.102225E+02   0.115902E+02   0.143349E+02   0.174716E+03  -0.782133E+01   0.000000E+00   0.182537E+03  -0.365075E+03
   0.978445E+02   0.347525E+01   0.654113E-03   0.105530E+02   0.102225E+02   0.114125E+02   0.157756E+02   0.174894E+03  -0.812016E+01   0.000000E+00   0.183014E+03  -0.366028E+03
   0.978445E+02   0.347525E+01   0.654113E-03   0.105530E+02   0.102225E+02   0.145167E+02   0.157756E+02   0.175574E+03  -0.744021E+01   0.000000E+00   0.183014E+03  -0.366028E+03
   0.978445E+02   0.116864E+01   0.654113E-03   0.105530E+02   0.102225E+02   0.175228E+02   0.203435E+02   0.174259E+03  -0.930022E+01   0.000000E+00   0.183559E+03  -0.367118E+03
   0.978445E+02   0.116864E+01   0.654113E-03   0.105530E+02   0.102225E+02   0.127580E+02   0.203435E+02   0.174551E+03  -0.900841E+01   0.000000E+00   0.183559E+03  -0.367119E+03
   0.978445E+02   0.116864E+01   0.654113E-03   0.105530E+02   0.102225E+02   0.127580E+02   0.161652E+02   0.175872E+03  -0.768786E+01   0.000000E+00   0.183560E+03  -0.367120E+03
   0.978445E+02   0.116864E+01   0.654113E-03   0.105530E+02   0.102225E+02   0.127580E+02   0.164204E+02   0.175823E+03  -0.773589E+01   0.000000E+00   0.183559E+03  -0.367118E+03
   0.978445E+02   0.116864E+01   0.654113E-03   0.105530E+02   0.956672E+01   0.126215E+02   0.164204E+02   0.175837E+03  -0.772228E+01   0.000000E+00   0.183559E+03  -0.367119E+03
   0.978445E+02   0.116864E+01   0.654113E-03   0.996891E+01   0.899480E+01   0.126215E+02   0.173974E+02   0.175646E+03  -0.791365E+01   0.000000E+00   0.183560E+03  -0.367119E+03
   0.978445E+02   0.116864E+01   0.654113E-03   0.996891E+01   0.899480E+01   0.143779E+02   0.175201E+02   0.175832E+03  -0.772747E+01   0.000000E+00   0.183559E+03  -0.367119E+03
   0.978445E+02   0.116864E+01   0.654113E-03   0.996814E+01   0.899480E+01   0.143779E+02   0.182131E+02   0.175624E+03  -0.793561E+01   0.000000E+00   0.183560E+03  -0.367119E+03
   0.978445E+02   0.116864E+01   0.654113E-03   0.996814E+01   0.899480E+01   0.166896E+02   0.182131E+02   0.175355E+03  -0.820468E+01   0.000000E+00   0.183560E+03  -0.367119E+03
   0.978445E+02   0.116864E+01   0.654113E-03   0.996814E+01   0.122323E+02   0.166896E+02   0.142834E+02   0.175364E+03  -0.819535E+01   0.000000E+00   0.183559E+03  -0.367119E+03
   0.978445E+02   0.116864E+01   0.654113E-03   0.996814E+01   0.122323E+02   0.166896E+02   0.208649E+02   0.173654E+03  -0.990577E+01   0.000000E+00   0.183560E+03  -0.367120E+03
   0.978445E+02   0.410067E+01   0.654113E-03   0.996814E+01   0.122323E+02   0.174671E+02   0.191517E+02   0.173321E+03  -0.939792E+01   0.000000E+00   0.182719E+03  -0.365438E+03
   0.978445E+02   0.410067E+01   0.654113E-03   0.114971E+02   0.122323E+02   0.152476E+02   0.191517E+02   0.173357E+03  -0.936141E+01   0.000000E+00   0.182718E+03  -0.365437E+03
   0.978445E+02   0.783104E+00   0.654113E-03   0.921460E+01   0.122323E+02   0.152476E+02   0.195624E+02   0.174429E+03  -0.913691E+01   0.000000E+00   0.183566E+03  -0.367132E+03
   0.978445E+02   0.783104E+00   0.654113E-03   0.921460E+01   0.122323E+02   0.152476E+02   0.195624E+02   0.174429E+03  -0.913691E+01   0.000000E+00   0.183566E+03  -0.367132E+03
   0.978445E+02   0.783104E+00   0.654113E-03   0.921460E+01   0.122323E+02   0.155235E+02   0.197464E+02   0.174327E+03  -0.923881E+01   0.000000E+00   0.183566E+03  -0.367132E+03
   0.968596E+02   0.529783E+01   0.654113E-03   0.921460E+01   0.122323E+02   0.135798E+02   0.202343E+02   0.171986E+03  -0.941361E+01   0.000000E+00   0.181400E+03  -0.362799E+03
   0.968596E+02   0.529783E+01   0.654113E-03   0.105511E+02   0.122323E+02   0.135798E+02   0.202343E+02   0.171899E+03  -0.950139E+01   0.000000E+00   0.181400E+03  -0.362801E+03
   0.984430E+02   0.529783E+01   0.380411E-03   0.105511E+02   0.122323E+02   0.204896E+02   0.147890E+02   0.168192E+03  -0.957386E+01   0.000000E+00   0.177766E+03  -0.355532E+03
   0.969500E+02   0.529783E+01   0.380411E-03   0.105511E+02   0.126973E+02   0.180229E+02   0.147890E+02   0.169970E+03  -0.889380E+01   0.000000E+00   0.178864E+03  -0.357728E+03
   0.969500E+02  -0.402649E+01   0.380411E-03   0.105511E+02   0.124187E+02   0.180229E+02   0.136269E+02   0.169349E+03  -0.877618E+01   0.000000E+00   0.178125E+03  -0.356250E+03
   0.969500E+02  -0.402649E+01   0.380411E-03   0.105511E+02   0.124187E+02   0.171840E+02   0.180227E+02   0.169001E+03  -0.912380E+01   0.000000E+00   0.178125E+03  -0.356250E+03
   0.969500E+02  -0.402649E+01   0.380411E-03   0.105511E+02   0.124187E+02   0.171840E+02   0.180227E+02   0.169001E+03  -0.912380E+01   0.000000E+00   0.178125E+03  -0.356250E+03
   0.969500E+02  -0.402649E+01   0.380411E-03   0.114876E+02   0.124187E+02   0.144714E+02   0.180227E+02   0.169098E+03  -0.902660E+01   0.000000E+00   0.178125E+03  -0.356249E+03
   0.969500E+02  -0.402649E+01   0.380411E-03   0.755396E+01   0.124187E+02   0.144714E+02   0.180227E+02   0.168774E+03  -0.935059E+01   0.000000E+00   0.178125E+03  -0.356249E+03
   0.969500E+02  -0.632069E+01   0.666766E-03   0.755396E+01   0.124187E+02   0.144714E+02   0.180227E+02   0.168440E+03  -0.935059E+01   0.000000E+00   0.177791E+03  -0.355581E+03
   0.969500E+02  -0.632069E+01   0.666766E-03   0.796973E+01   0.976952E+01   0.144714E+02   0.180227E+02   0.169545E+03  -0.824463E+01   0.000000E+00   0.177790E+03  -0.355579E+03
   0.972014E+02  -0.475691E+01   0.666766E-03   0.796973E+01   0.841044E+01   0.212227E+02   0.180227E+02   0.169894E+03  -0.103347E+02   0.000000E+00   0.180229E+03  -0.360457E+03
   0.972014E+02  -0.475691E+01   0.666766E-03   0.796973E+01   0.137063E+02   0.212227E+02   0.180227E+02   0.168538E+03  -0.116910E+02   0.000000E+00   0.180229E+03  -0.360458E+03
   0.972014E+02  -0.475691E+01   0.666766E-03   0.969111E+01   0.137063E+02   0.165158E+02   0.150743E+02   0.171213E+03  -0.901527E+01   0.000000E+00   0.180228E+03  -0.360457E+03
   0.972014E+02  -0.475691E+01   0.980324E-03   0.969111E+01   0.137063E+02   0.165158E+02   0.150743E+02   0.169158E+03  -0.901527E+01   0.000000E+00   0.178173E+03  -0.356347E+03
   0.972014E+02  -0.281695E+01   0.980324E-03   0.126458E+02   0.137063E+02   0.165158E+02   0.127946E+02   0.169140E+03  -0.101097E+02   0.000000E+00   0.179250E+03  -0.358499E+03
   0.986748E+02  -0.193392E+01   0.980324E-03   0.126458E+02   0.137063E+02   0.165158E+02   0.127946E+02   0.169705E+03  -0.101097E+02   0.000000E+00   0.179815E+03  -0.359629E+03
   0.986748E+02  -0.193392E+01   0.865750E-03   0.132114E+02   0.979548E+01   0.158865E+02   0.127946E+02   0.172327E+03  -0.874766E+01   0.000000E+00   0.181075E+03  -0.362149E+03
   0.986813E+02  -0.193392E+01   0.865750E-03   0.132114E+02   0.708716E+01   0.170297E+02   0.127946E+02   0.170939E+03  -0.101301E+02   0.000000E+00   0.181069E+03  -0.362138E+03
   0.980503E+02  -0.193392E+01   0.865750E-03   0.133528E+02   0.708716E+01   0.104591E+02   0.127946E+02   0.170216E+03  -0.111526E+02   0.000000E+00   0.181369E+03  -0.362737E+03
   0.980503E+02  -0.193392E+01   0.865750E-03   0.118742E+02   0.102621E+02   0.125822E+02   0.127946E+02   0.173167E+03  -0.820166E+01   0.000000E+00   0.181369E+03  -0.362737E+03
   0.980503E+02  -0.193392E+01   0.865750E-03   0.118742E+02   0.102621E+02   0.167151E+02   0.183242E+02   0.172578E+03  -0.878997E+01   0.000000E+00   0.181368E+03  -0.362736E+03
   0.980503E+02  -0.271126E+00   0.865750E-03   0.118742E+02   0.102621E+02   0.167151E+02   0.183242E+02   0.172962E+03  -0.878997E+01   0.000000E+00   0.181752E+03  -0.363504E+03
   0.985632E+02  -0.674230E+01   0.401575E-03   0.118742E+02   0.108955E+02   0.134561E+02   0.174967E+02   0.166742E+03  -0.846675E+01   0.000000E+00   0.175209E+03  -0.350418E+03
   0.985632E+02   0.786591E+00   0.401575E-03   0.118742E+02   0.114645E+02   0.134561E+02   0.174967E+02   0.172239E+03  -0.865920E+01   0.000000E+00   0.180898E+03  -0.361796E+03
   0.985632E+02   0.786591E+00   0.401575E-03   0.108953E+02   0.114645E+02   0.190820E+02   0.213963E+02   0.170194E+03  -0.107039E+02   0.000000E+00   0.180898E+03  -0.361796E+03
   0.985632E+02   0.786591E+00   0.651538E-03   0.103611E+02   0.115349E+02   0.184883E+02   0.157471E+02   0.174412E+03  -0.854184E+01   0.000000E+00   0.182954E+03  -0.365908E+03
   0.985632E+02   0.979967E+00   0.651538E-03   0.134933E+02   0.115349E+02   0.184883E+02   0.176437E+02   0.172617E+03  -0.103259E+02   0.000000E+00   0.182943E+03  -0.365886E+03
   0.985632E+02  -0.850740E+00   0.651538E-03   0.134933E+02   0.814061E+01   0.184883E+02   0.151916E+02   0.173044E+03  -0.977450E+01   0.000000E+00   0.182818E+03  -0.365637E+03
   0.985632E+02   0.211776E+01   0.651538E-03   0.134933E+02   0.814061E+01   0.103340E+02   0.151916E+02   0.172389E+03  -0.103818E+02   0.000000E+00   0.182771E+03  -0.365542E+03
   0.967794E+02   0.211776E+01   0.651538E-03   0.122682E+02   0.814061E+01   0.103340E+02   0.151916E+02   0.172982E+03  -0.968694E+01   0.000000E+00   0.182669E+03  -0.365338E+03
   0.967794E+02   0.405630E+01   0.651538E-03   0.122682E+02   0.116126E+02   0.103340E+02   0.151916E+02   0.172247E+03  -0.979256E+01   0.000000E+00   0.182040E+03  -0.364079E+03
